sku_number,sku_description,priority_band,operator_decision,operator_action,order_units,selected_demand_units,raw_stock_gap_units,projected_stock_gap_units,order_reason_code,stock_position_status,demand_forecast_confidence,reason_short,audit_notes,has_explicit_hard_blocker
15847,Npmu Lg Butter Ginger Snap,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=50,True
95497,Rexona Wmn Cln Ap Sport 180Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=32,True
65836,No7 R&R Mask,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=32,True
97861,Hairif H24 Crl Def Crm 150Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=64,True
96492,May Lifter Liner Crop Top 12,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
96493,May Lifter Liner Maybe Its 13,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
96494,May Chromadrip Silver 05,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
96495,May Chromadrip Amethyst 10,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
96496,May Chromadrip Taupe 15,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
96497,May Chromadrip Quartz 30,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
167570,Catrsft Glm Bked Bls010,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=51,True
199941,Hey Bud Acne Body Wash 350Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=65,True
89561,Innisfree Bija Clns Foam 150Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=64,True
89563,Innisfree Vlc Clns Foam 150Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=64,True
94170,Nivea D/Skin Cr Wash Gel 150Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
94171,Nivea D/Skin Cr Scrub 150Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
15841,Npmu Lg Butter Angel Food Cke,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=62,True
167572,Catrsft Glm Bked Bls040,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=54,True
167335,Loreal R/Lift Glass Skin Mask,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=62,True
94173,Nivea D/Skin Micell Wtr 400Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=60,True
91074,Catr Sun Lvr Glw Brnz Pwdr 010,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
96505,May Brow Shaper 02 Blonde,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
96506,May Brow Shaper 03 Soft Brown,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
88364,Es Jelly Grip Hydrating Primer,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=60,True
91042,Catr Under Eye Brightener 010,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
91060,Catr Matt Shne Cntrl Powdr 010,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
67693,Rim Wndr'Full Brow Gel Clr,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=63,True
167940,Lanolips Mlkshk Balm Strawb,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=63,True
167941,Lanolips Mlkshk Balm Raspb,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=63,True
167942,Lanolips Mlkshk Balm Caramel,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=63,True
669326,Biore Ultra Pore Clns Pack 6'S,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=31,True
95875,Es Soft Touch Bter Bronzer 10,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=55,True
668664,Biore D/Pore Clns Pack 6'S,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=31,True
65469,Q+A Charcoal Face Mask 50G,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Forecast requires manager review.,review=Forecast requires manager review; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=58,True
91936,Catr Brsh Wp Liner,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
95832,Es Camo+ Matte Concealer 20,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
98118,Jf Fe Mb Hairspray 56G,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=55,True
167102,Es Mono Eyeshadow Glitter 01,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=53,True
167101,Es Mono Eyeshadow Pearly 02,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=55,True
91004,Catr Plumping Lip Liner 020,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
91009,Catr Plumping Lip Liner 100,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=61,True
167548,Catr Kohl Kajal Wtrprof 200,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=54,True
167145,Es Gel Nail Polish 18,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=55,True
98138,Jf Fe Touch Up Creme 30Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=55,True
55227,Colg Opt/White O/Night Pen,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=37,True
167133,Es Glow In The Dark Mini Nail,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=55,True
347302,Colg Tp Pro/Rlf M/Prt 110G,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=26,True
97161,Colgate Power Toothbrush Harry,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,3,3,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=3; recommended_units=0; confidence_pct=59,True
89157,Versace Eros Edp 100Ml,REVIEW,LOW_SOH_NO_AUTO_BUY,REVIEW,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=48,True
